XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
550755806,"USB Vacuum Mini Keyboard Cleaner Dust Collector Tool","",,,,,"This Mini keboard cleaner is very easy to clean the dirt at the corner of the keyboard.It is also designed for vacuuming heavier dirt and dust.It is with LED light to make you see the working more easily and fashionably.It can be plugged straight into USB port without requiring external power source.It is great for the keyboard, printer, camera equipment, audio-visual equipment and office electronic equipment.It is made of plastic(ABS).The size is around 10x3.4x4cm / 3.90""x1.33""x1.56"".",,,,"BRUSHES,CLEANERS,COMPUTER ACCESSORIES,Kits-Auto,LED PRODUCTS",,"Black,Blue,Green,Yellow","Plastic","Dimension","Length:3.9:in;Width:1.33:in;Height:1.56:in","",,,"CHINA",,,,,,,"Silkscreen, Unimprinted",,"","Aluminum, Assorted, Black, Blue, Brass, Bronze, Brown, Chrome, Clear, Copper, Gold, Gray, Green, Multi Color, Orange, Pewter, Pink, Platinum, Purple, Red, Silver, Titanium, White, Yellow","Y","","1.2"" x 2""","In center of half body",,,"Y",,"25","Y","15:	",,"Bulk","200:per Carton","22:in;19.3:in;22:in","44:lbs",,"","N","",,,,,,"",,,"200","500","1000","2000","10000",,,,,,"3.333","2.50","2.333","2.25","1.917",,,,,,"R","R","R","R","R",,,,,,,"In center of half body",,"USD",,"List","Silkscreen, Unimprinted","IMMD:Silkscreen, Unimprinted",,"Imprint Method Charge","Other","Required","1",,,,,,,,,,"66.68",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551041538,"Non-woven Clothes dust cover","",,,,,"Non-woven Clothes dust cover very suitable to put your suit. without dust during storage period,also can be folded easy to bring , many colors and styles can be accepted.",,,,"GARMENT BAGS",,"White,Blue,Orange,Purple,Black,Red,Yellow,Green,Pink","Non-Woven","Dimension","Length:23 8/25:in;Width:36 13/20:in,Length:23 8/25:in;Width:42 13/25:in","",,,"CHINA",,,,,,,"Silkscreen",,"Art Services, Paper Proof, Pre-production Proof, Virtual Proof","Custom Colors","","","as request","",,,"Y",,"15","Y","10:	",,"Bulk","","","",,"","N","",,,,,,"",,,"500","1000","5000","10000","100000",,,,,,"1.86","1.72","1.08","0.91","0.49",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550983115,"Dust Pan and Brush","",,,,,"The next event your customer has will be a sweeping success with our new dust pan and brush! Made out of plastic it is available in 3 colors and can be customized with your company name or logo. The brush fits conveniently inside the pan for easy storage. The dust pan and brush set is perfect for home, dorm rooms, schools, offices and can even double as a quick keyboard cleaner. Its compact size means it will fit in a desk drawer or glove compartment. This dust pan and brush is the perfect  giveaway for trade shows and conventions and will leave your competition in the dust!",,,,"AUTO ACCESSORIES,BROOMS-MOPS & VACUUMS,BRUSHES,CLEANERS,DUSTPANS",,"Red,White,Blue","Plastic","Dimension","Length:4 3/4:in;Width:4 5/8:in","",,,"CHINA",,,,,,,"Printed, Unimprinted",,"Art Services, Pre-production Proof, Art Proofs","Blue, Brown, Burgundy, Gold, Gray, Green, Maroon, Metallic Gold, Metallic Silver, Orange, Pink, Process Blue, Purple, Red, Reflex Blue, Turquoise, Yellow","Y","","2 1/4"" x 1 1/2""","",,,"Y",,"3,5","Y","",,"","250:per Case","","27:lbs",,"","N","",,,,,,"Dust Pan and Brush",,,"150","250","500","1000","2500","5000",,,,,"2.36","2.27","2.14","2.10","2.03","1.96",,,,,"R","R","R","R","R","R",,,,,,"1 Color/1 Location Imprint",,"USD",,"List","Printed, Unimprinted","IMMD:Printed, Unimprinted",,"Set-up Charge","Other","Required","1",,,,,,,,,,"50.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550983115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Art Services, Pre-production Proof, Art Proofs","ARTW:Art Services, Pre-production Proof, Art Proofs",,"Artwork Charge","Other","Optional","1",,,,,,,,,,"8.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551202251,"Non-woven Dust Proof Cover","",,,,,"Garment bag is made of 80gsm non-woven.Size has S(90*60cm),M(100*60cm),L(120*60cm). Can help Absorbs moisture, kills odours, helps prevent the growth of bacteria and fungi, deodorizes.Non-woven dust proof Cover for suit and coat. It's a cost effective way to promote any brand or business.",,,,"Bags-Laundry,GARMENT BAGS",,"Black,Orange,Purple,Light Blue,Pink,Light Green,Rose Red","Non woven","Dimension","Length:S: 23 3/5W:in;Width:35 1/2H:in,Length:M: 23 3/5W:in;Width:39 2/5H:in,Length:L:23 3/5W:in;Width:47 1/5H:in","",,,"CHINA",,,,,,,"Silkscreen, Unimprinted",,"Art Services (Free.), Pre-production Proof, Virtual Proof (Please send your logo in AI or PDF format.)","Black, Blue, Brown, Green, Orange, PMS, Red, White, Yellow","Y","","2 3/4""w x 1 1/2""h","",,,"Y",,"20","Y","15:	",,"Poly Bag","100:per Case","20:in;17.7:in;20:in","22.5:lbs",,"Free Shipping.","N","",,,,,,"S",,,"500","1000","1500","2000","2600","3000",,,,,"4.31","4.00","3.89","3.79","3.74","3.55",,,,,"R","R","R","R","R","R",,,,,,"1 color 1 side imprint.",,"USD",,"List","Silkscreen, Unimprinted","IMMD:Silkscreen, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"0.10",,,,,,,,,,"Z",,,,,,,,,,"Per color per locaton.",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551202251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551226525,"Custom Cloth Suit Dust Cover","",,,,,"Ths is a universal dust proof non woven cloth garment covers,size has:S(35""x23.6""),M(39.4""x23.6""),L(47""x23.6).It has enough area to print your brand logo or text on it,your customers will like it very much.",,,,"Covers-General",,"White,Purple,Red,Pink,Orange,Green,Brown,Royal Blue","Non-Woven Fabric","Dimension","Length:S(35:in;Width:23.6):in,Length:M(39.4:in;Width:23.6):in,Length:L(47:in;Width:23.6):in","",,,"CHINA",,,,,,,"Silkscreen, Unimprinted",,"Art Services (Free), Pre-production Proof, Virtual Proof (Please send your logo in AI or ESP format.)","Black, Blue, Brown, Gray, Green, light blue, Navy blue, Orange, Pink, PMS, Purple, Red, Royal Blue, Teal, White, Yellow","Y","Y","2""W x 3.75""H","",,,"Y",,"15","","",,"Poly Bag","100:per Case","20:in;16:in;16:in","50.7:lbs",,"Free shipping.","N","",,,,,,"S(35""x23.6"")",,,"500","1000","2000","3000","5000",,,,,,"6.39","5.86","5.46","4.99","4.76",,,,,,"R","R","R","R","R",,,,,,,"1 color 1 side imprint.",,"USD",,"List","Silkscreen, Unimprinted","IMMD:Silkscreen, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"0.10",,,,,,,,,,"Z",,,,,,,,,,"Per color per location.",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551226525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550669722,"Dust Tray w/ Brush","",,,,,"Compact dust pan and brush set.  Brush fits neatly inside the pan for easy storage with a large hole for hanging on a hook.  Can be used for cleaning keyboards, large calculators, desk tops, highchairs and more.",,,,"BRUSHES,DUSTPANS",,"White","","","","",,,"CHINA",,,,,,,"Pad Printing",,"","","","Y","1"" x 2""","",,,"Y",,"5","Y","2:	",,"Poly-bagged then master packed.","250:per Case","","25:lbs",,"","N","",,,,,,"Dust Tray w/ Brush",,,"250",,,,,,,,,,"1.59",,,,,,,,,,"R",,,,,,,,,,,"1 color imprint on 1 side only; does not qualify for EQP.",,"USD",,"List","Pad Printing","IMMD:Pad Printing",,"Imprint Method Charge","Other","Required","1",,,,,,,,,,"50.00",,,,,,,,,,"Z",,,,,,,,,,"Per color.",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550669725,"Dust Tray w/ Brush","",,,,,"Quickship - Compact dust pan and brush set.  Brush fits neatly inside the pan for easy storage with a large hole for hanging on a hook.  Can be used for cleaning keyboards, large calculators, desk tops, highchairs and more. Clear order and camera ready art must be received by 10:00am (CST). 1 standard ink only. No proofs. See website for details.",,,,"BRUSHES,DUSTPANS",,"White","","","","",,,"CHINA",,,,,,,"Pad Printing",,"","","","Y","1"" x 2""","",,,"Y",,"","Y","2:	",,"Poly-bagged then master packed.","250:per Case","","25:lbs",,"","N","",,,,,,"Dust Tray w/ Brush",,,"250",,,,,,,,,,"2.067",,,,,,,,,,"R",,,,,,,,,,,"1 color imprint on 1 side only; does not qualify for EQP.",,"USD",,"List","Pad Printing","IMMD:Pad Printing",,"Imprint Method Charge","Per Order","Required","1",,,,,,,,,,"50.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
