XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
5846013,"Key Point: Facts on STDs","",,,,,"The Key Point: Facts on STDs provides important information on sexually transmitted diseases. This guide gives you tips to protect yourself, what does and does not protect against these diseases and what to do if you think you might have an STD. The product features 8 panels front and back and folds to a credit card size. This fact-filled fold-up guide to interesting and informative topics can be a great handout at your upcoming events!",,"http://media.asicdn.com/images/jpgb/20080000/20086909.jpg",,"EDUCATION PROGRAMS,PAMPHLETS",,"White","Paper","Dimension","Length:2 1/8:in;Width:3 3/8:in","",,,"CHINA",,,,,,,"Offset",,"Email/Fax Proof, Product Proof","Athletic Gold, Black, Brown, Burgundy, Charcoal Gray, Cream, Dark Teal, Forest Green, Green, Lemon, Magenta, Maroon, Metallic Copper, Metallic Gold, Metallic Silver, Navy blue, Orange, Pink, Process Blue, Purple, Red, Reflex Blue, Royal Blue, Teal, White","","","1 3/8"" x 2 1/2""","",,,"Y",,"7","","",,"Bulk (Ships Flat)","1000:per Carton","","28:lbs",,". per 3000 pieces.; 10 lbs","N","",,,,,,"Key Point: Facts on STDs",,,"500","1000","2500","5000",,,,,,,"0.61","0.55","0.50","0.43",,,,,,,"R","R","R","R",,,,,,,,"1 color imprint, 1 location.",,"USD",,"List","Offset","IMMD:Offset",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"50.00",,,,,,,,,,"Z",,,,,,,,,,"Imprint chargeYou may order less than the minimum quantity",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5072172,"Mikey Keyholder","",,,,,"Here's a terrific item to ""pull"" out during an upcoming promotional event. Select the Mikey Keyholder as your next fun giveaway. This chrome finish metal key tag features the spring loaded pull-n-twist key mechanism. Perfect to add to your car keys or to place on a bag strap to easily identify what is yours. What an awesome opportunity for you to promote your business. Order yours today to add something special to your campaign. Overseas.",,"http://media.asicdn.com/images/jpgb/22630000/22639156.jpg",,"Key Holders-Metal,Key Holders-Snap Lock",,"Chrome","Metal","Dimension","Length:1 1/8:in;Width:1 7/8:in","",,,"CHINA",,,,,,,"Laser Engraved, Unimprinted",,"Art Services, Virtual Proof (Email Proof, add 2 days to production time.)","","Y","Y","5/8""W x 1/2""H","",,,"Y",,"40","","",,"Gift Boxes, 2-piece Gift Box","250:per Case",":in;:in;:in","22:lbs",,"","N","",,,,,,"Mikey Keyholder",,,"5000","10000","25000",,,,,,,,"1.19","1.09","0.99",,,,,,,,"R","R","R",,,,,,,,,"laser engraving imprint, one location.",,"USD",,"List","Laser Engraved, Unimprinted","IMMD:Laser Engraved, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"per locationYou may order less than the minimum quantity",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5072172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5072172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Art Services, Virtual Proof (Email Proof, add 2 days to production time.)","ARTW:Art Services, Virtual Proof (Email Proof, add 2 days to production time.)",,"Artwork Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7342641,"Tempered Glass Nail File in clear sleeve","",,,,,"Shape up your marketing campaign! This tempered glass nail file is a tool used to gently shape and smooth the edges of nails. Made from tempered glass for your safety, it includes a clear protective vinyl case and will stay sharp for a lifetime. Customize this product with your logo to create a fun giveaway; perfect for promoting your business. What a great pick for spas and salons; order yours today.Shape up your marketing campaign! This tempered glass nail file is a tool used to gently shape and smooth the edges of nails. Made from tempered glass for your safety, it includes a clear protective vinyl case and will stay sharp for a lifetime. Customize this product with your logo to create a fun giveaway; perfect for promoting your business. What a great pick for spas and salons; order",,"http://media.asicdn.com/images/jpgb/22610000/22612167.jpg",,"Beauty Aids-Nails,EMERY BOARDS,MANICURE TOOLS",,"Red,Frost,Blue,Pink,Purple","Glass","Dimension","Length:5 1/2:in;Width:1/2:in","",,,"CHINA",,,,,,,"Printed, Unimprinted",,"Art Services, Virtual Proof (Email Proof, add 2 days to production time)","Black, Brown, Burgundy, Cool Gray, Fire Red, Frost, Green, Metallic Gold, Metallic Silver, Navy blue, Orange, Pantone Green, Pantone Process Blue, Pantone Reflex Blue, Pantone Yellow, Pink, Purple, Red, Teal, White","Y","","2""w x 1/2""h, 2""W x 1/4""H","on color side only, optional imprint on sleeve",,,"Y",,"40,50","","",,"","100:per Case",":in;:in;:in","3 1/2:lbs",,"","N","",,,,,,"Tempered Glass Nail File",,,"10000","20000","50000",,,,,,,,"0.68","0.61","0.54",,,,,,,,"R","R","R",,,,,,,,,"one color imprint, one location.",,"USD",,"List","Printed, Unimprinted","IMMD:Printed, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"per colorYou may order less than the minimum quantity",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7342641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7342641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Art Services, Virtual Proof (Email Proof, add 2 days to production time)","ARTW:Art Services, Virtual Proof (Email Proof, add 2 days to production time)",,"Artwork Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176672,"3' x 12' Message Feather Flag - Boats","",,,,,"Raise the 3' x 12' Boats Message Feather Flag to tell clients what you've got! Unsurpassed in craftsmanship and durability, this feather flag is made of outdoor, all-weather durable knit polyester and is finished with a standard 3"" pole sleeve. Don't forget to add a pole to your order. Its unique design and affordability make it a must-have for any business. This made-to-order flag will get attention like no other. Don't leave anyone guessing about what's in store!",,"http://media.asicdn.com/images/jpgb/21300000/21303907.jpg",,"Banners-General,Flags-Vertical",,"Red-White-Blue","Polyester","","","",,,"CHINA",,,,,,,"digital printing, Silkscreen",,"","","","Y","","",,,"Y",,"10,12","","",,"","","","",,"","N","",,,,,,"",,,"1","6","12",,,,,,,,"138.45","84.75","66.45",,,,,,,,"R","R","R",,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5072173,"9 LED's Torpedo Aluminum Flashlight","",,,,,"Here's a terrific way to ""weather"" through your competition! Select this traditional aluminum flashlight with 9 LED's as your next giveaway item. This product features a sleek modern design and wrist strap for easy carrying. What a fantastic addition to an upcoming convention or tradeshow. What an excellent opportunity for you to promote your business! Fits just about anywhere. Order yours today to add something great to your campaign.",,"http://media.asicdn.com/images/jpgb/22630000/22631237.jpg",,"ENVIRONMENTALLY FRIENDLY PRODUCTS,Flashlights-Tubular-Pen Shape,LED PRODUCTS",,"Blue,Black","Aluminum","Dimension","Length:3 1/2:in;Width:1:in","",,,"CHINA",,,,,,,"Laser Engraved, Unimprinted",,"Art Services (Only minimal clean up of artwork is available. Additional charges per half hour will be applied if art needs more than one half-hour of clean-up work required.), Virtual Proof (Email Proof, add 2 days to production time.)","","Y","","1 1/2""W x 5/8""H","",,,"Y",,"2,5","","",,"Gift Boxes, Gift Box w/Batteries Included","100:per Case",":in;:in;:in","10 1/2:lbs",,"","N","",,,,,,"5 business days",,,"50","100","250","500","1000",,,,,,"3.65","3.25","2.95","2.85","2.75",,,,,,"R","R","R","R","R",,,,,,,"Laser Engraved imprint, one location",,"USD",,"List","Laser Engraved, Unimprinted","IMMD:Laser Engraved, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5072173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
