XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
551238115,"Samsill Corporation  3-Ring BinderwPcktsVinyl200 SH Cap.1","",,,,,"Samsill Corporation 3-Ring BinderwPcktsVinyl200 SH Cap.1 WhiteStorage binder features two clear interior pockets and a three-ring design. Stain-resistant vinyl surface wipes clean. Special ribbed seal adds flexible strength at the hinge.Packaged Quantity 1",,"http://media.asicdn.com/images/jpgb/25030000/25037218.jpg",,"Binders-General",,"","","","","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","","","",,,"Y",,"","","",,"","","","",,"We provide free shipping to all ASI members with in the 48 contiguous states with no minimum purchase required.","N","",,,,,,"",,,"12",,,,,,,,,,"4.218",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551211295,"Samsill Corporation  3-Ring BinderwPcktsVinyl200 SH Cap.1","",,,,,"Samsill Corporation 3-Ring BinderwPcktsVinyl200 SH Cap.1 BurgundyStorage binder features two clear interior pockets and a three-ring design. Stain-resistant vinyl surface wipes clean. Special ribbed seal adds flexible strength at the hinge.Packaged Quantity 1",,"http://media.asicdn.com/images/jpgb/24850000/24855903.jpg",,"Binders-General",,"","","","","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","","","",,,"Y",,"","","",,"","","","",,"We provide free shipping to all ASI members with in the 48 contiguous states with no minimum purchase required.","N","",,,,,,"",,,"12",,,,,,,,,,"4.145",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5875339,"Charming Petites (TM) - Sh*t My Dog Says: A Parody","",,,,,"Charming Petites (TM) - Sh*t My Dog Says: A Parody. Mature Content. 80-page hardcover book with a 24K gold-plated charm to keep on the ribbon bookmark or wear on a bracelet.  3 1/4"" wide x 4"" high.",,"http://media.asicdn.com/images/jpgb/22130000/22131125.jpg",,"Books-General,Jewelry-Charms",,"","","Dimension","Length:3 1/4:in;Width:4:in","",,,"CHINA",,,,,,,"4 Color, Foil Stamping, Unimprinted",,"Paper Proof","","Y","","","",,,"Y",,"10,120","","",,"","","","",,"","N","",,,,,,"Charming Petites (TM) - Sh*t My Dog Says: A Parody",,,"100","500","1000","3000","10000",,,,,,"4.76","4.05","3.57","2.86","2.38",,,,,,"R","R","R","R","R",,,,,,,"4 color custom designed cover on 3,000 pieces and above.",,"USD",,"List","4 Color, Foil Stamping, Unimprinted","IMMD:4 Color, Foil Stamping, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"13.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5875339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"plus set up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550807295,"Personal Organizer - Can't Remember Sh*t! Reminder Book","",,,,,"New! Are you forever forgetting birthdays, passwords, who you loaned that book to, what give you gave at a special occasion, when you had your last physical, where you stashed the gold necklace, or what restaurant you liked so much on vacation last year? Join the club -- the growing ranks of those of us who can't remember sh*t. But take heart! Here's just the ticket! This little reminder book, organized by tabbed categories and featuring a perpetual calendar, will help you keep track of everything you need to know but forgot to remember. Extra tips and checklists will keep you organized and on point. It's that easy! 144 pages. 6 1/4"" w x 8 1/4"" h. Hardcover with elastic band closure.",,"http://media.asicdn.com/images/jpgb/23170000/23171600.jpg",,"Books-General,Organizers-Desk-Planner",,"","","Dimension","Length:6 1/4:in;Width:8 1/4:in","",,,"CHINA",,,,,,,"4 Color, Foil Stamping, Unimprinted",,"Paper Proof","","Y","","","",,,"Y",,"10,120","","",,"","","","",,"","N","",,,,,,"Personal Organizer - Can't Remember Sh*t! Reminder Book",,,"100","500","1000","3000","10000",,,,,,"10.36","8.81","7.77","6.22","5.18",,,,,,"R","R","R","R","R",,,,,,,"4 color custom designed cover on 3,000 pieces and above.",,"USD",,"List","4 Color, Foil Stamping, Unimprinted","IMMD:4 Color, Foil Stamping, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"13.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550807295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"plus set up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550795769,"Can't Remember Sh*t Daily To-Do Note Pad","",,,,,"New! Get stuff done! Making lists reduces stress! Check things off and celebrate their completion with this handy to-do pad. Can't Remember Sh*t Daily To-Do Note Pad. Each pad has 60 note sheets. Pad measures 6"" wide x 9"" high. Available now! Minimum 3 per title.",,"http://media.asicdn.com/images/jpgb/23120000/23123289.jpg",,"Memo Pads-General",,"","Paper","Dimension","Length:6:in;Width:9:in","",,,"CHINA",,,,,,,"4 Color, Foil Stamping, Unimprinted",,"","","Y","","","",,,"Y",,"10,120","","",,"","","","",,"","N","",,,,,,"Can't Remember Sh*t Daily To-Do Note Pad",,,"100","500","1000","3000","10000",,,,,,"4.76","4.05","3.57","2.86","2.38",,,,,,"R","R","R","R","R",,,,,,,"4 color custom designed cover on 3,000 pieces and above.",,"USD",,"List","4 Color, Foil Stamping, Unimprinted","IMMD:4 Color, Foil Stamping, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"13.00",,,,,,,,,,"Z",,,,,,,,,,"one color, one location. Per 100 items.                                                        Imprint Method : Unimprinted                                                                                                                                Artwork & Proofs : Paper Proof",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550795769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"plus set up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6110663,"Charming Petites (TM) - Sh*t My Cat Says: A Parody","",,,,,"Charming Petites (TM) - Sh*t My Cat Says: A Parody. Mature Content. 80-page hardcover book with a 24K gold-plated charm to keep on the ribbon bookmark or wear on a bracelet.  3 1/4"" wide x 4"" high.",,"http://media.asicdn.com/images/jpgb/22130000/22131118.jpg",,"Books-General,Jewelry-Charms",,"","","Dimension","Length:3 1/4:in;Width:4:in","",,,"CHINA",,,,,,,"4 Color, Foil Stamping, Unimprinted",,"Paper Proof","","Y","","","",,,"Y",,"10,120","","",,"","","","",,"","N","",,,,,,"Charming Petites (TM) - Sh*t My Cat Says - A Parody",,,"100","500","1000","3000","10000",,,,,,"4.76","4.05","3.57","2.86","2.38",,,,,,"R","R","R","R","R",,,,,,,"4 color custom designed cover on 3,000 pieces and above.",,"USD",,"List","4 Color, Foil Stamping, Unimprinted","IMMD:4 Color, Foil Stamping, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"13.00",,,,,,,,,,"Z",,,,,,,,,,"one color, one location. Per 100 items.",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
6110663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"plus set up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
