XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
7415933,"Light Up Button 1 3/4"" x 2 3/4"" - Oval - Red LED","",,,,,"Turn some heads at your next convention with this stylish oval shaped button!  Equipped with a red flashing LED light that can be placed anywhere on your design. Activated by a simple pin switch, sport these buttons to add some buzz to your brand during trade shows, parties, and other corporate networking events. With free proofs, these illuminated items are printed very quickly so you can have them just in time!",,"http://media.asicdn.com/images/jpgb/6760000/6767574.jpg",,"Buttons-Flashing,GLOW PRODUCTS,LED PRODUCTS,Light Up Novelties-General,Lights-Flashing",,"Red","","Dimension","Length:2 3/4:in;Width:1 3/4:in","Oval",,,"CHINA",,,,,,,"Full Color, Pad Print",,"","","","Y","1 1/2"" X 2 1/2""","",,,"Y",,"10","Y","",,"","","","",,"Weight: 0.03 lb","N","",,,,,,"Light Up Button 1 3/4"" x 2 3/4"" - Oval - Red LED",,,"200","250","500","1000","2500","5000",,,,,"2.34","2.14","2.06","1.97","1.92","1.87",,,,,"R","R","R","R","R","R",,,,,,"four color process",,"USD",,"List","Pad Print, Full Color (FullColorProcess)","IMMD:Pad Print, Full Color (FullColorProcess)",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"62.50",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7412760,"Light Up Button 1 3/4"" x 2 3/4"" - Oval - Yellow LED","",,,,,"Turn some heads at your next convention with this stylish light up oval shaped button! This product includes a yellow LED light which can be placed anywhere on your design, and will glow for more than 100 hours. Activated by a simple pin switch, sport these buttons to add some buzz to your brand during parties and other corporate networking events. With free proofs, these items are printed very quickly so you can have them in time for the show.",,"http://media.asicdn.com/images/jpgb/6800000/6805724.jpg",,"Buttons-Flashing,GLOW PRODUCTS,LED PRODUCTS,Light Up Novelties-General,Lights-Flashing",,"Yellow","","Dimension","Length:2 3/4:in;Width:1 3/4:in","Oval",,,"CHINA",,,,,,,"Full Color, Pad Print",,"","","","Y","1 1/2"" X 2 1/2""","",,,"Y",,"10","Y","",,"","","","",,"Weight: 0.03 lb","N","",,,,,,"Light Up Button 1 3/4"" x 2 3/4"" - Oval - Yellow LED",,,"200","250","500","1000","2500","5000",,,,,"2.65","2.46","2.39","2.29","2.24","2.19",,,,,"R","R","R","R","R","R",,,,,,"four color process",,"USD",,"List","Pad Print, Full Color (FullColorProcess)","IMMD:Pad Print, Full Color (FullColorProcess)",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"62.50",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7413375,"Light Up Button 1 3/4"" x 2 3/4"" - Oval - Purple LED","",,,,,"Turn some heads and attract potential clients to your convention table. This stylish illuminated oval shaped button includes a bright purple flashing LED light. Placed anywhere on your design, this light will continuously flash for more than 100 hours. Activated by a simple pin switch, sport these buttons to add some buzz to your brand during parties and other networking events. With free proofs, these items are printed very quickly so you can have them just in ti",,"http://media.asicdn.com/images/jpgb/7850000/7850328.jpg",,"Buttons-Flashing,ENVIRONMENTALLY FRIENDLY PRODUCTS,GLOW PRODUCTS,LED PRODUCTS,Light Up Novelties-General",,"Purple","","Dimension","Length:2 3/4:in;Width:1 3/4:in","Oval",,,"CHINA",,,,,,,"Full Color, Pad Print",,"","","","Y","1 1/2"" X 2 1/2""","",,,"Y",,"10","Y","",,"","","","",,"Weight: 0.03 lb","N","",,,,,,"Light Up Button 1 3/4"" x 2 3/4"" - Oval - Purple LED",,,"200","250","500","1000","2500","5000",,,,,"2.79","2.59","2.51","2.42","2.37","2.32",,,,,"R","R","R","R","R","R",,,,,,"four color process",,"USD",,"List","Pad Print, Full Color (FullColorProcess)","IMMD:Pad Print, Full Color (FullColorProcess)",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"62.50",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7419461,"Light Up Ice Cube - Clear - Blue LED","",,,,,"Add some icy flash to your punch bowl! These versatile, functional 1 3/8"" x 1 1/4"" light-up cubes are non-toxic, freezable, and they float. Set them to blink fast or slow or glow steadily. Switch them on and off for reuse. These cool blue cubes include batteries that last a minimum of 12 hours and are the perfect way to bring some dazzle to any banquet or promotional event. Use the imprinting options and have your logo broadcast through everyone's beverages.",,"http://media.asicdn.com/images/jpgb/7040000/7049330.jpg",,"BAR ACCESSORIES,GLOW PRODUCTS,ICE CUBES,Light Up Novelties-General,Lights-Flashing",,"Clear,Blue","Acrylic","Dimension","Length:1 3/8:in;Width:1 1/4:in","Ice Cube",,,"CHINA",,,,,,,"Pad Print",,"","","","Y","1"" x 1""","",,,"Y",,"10","Y","",,"","","","",,"0.09 lb","N","",,,,,,"Light Up Ice Cube - Clear - Blue LED",,,"192","288","576","1152","2592",,,,,,"3.03","3.02","2.97","2.92","2.87",,,,,,"R","R","R","R","R",,,,,,,"1-color/1-location imprint",,"USD",,"List","Pad Print","IMMD:Pad Print",,"Set-up Charge","Other","Required","1",,,,,,,,,,"62.50",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7414776,"Light Up Necklace - Round w/Beads - Red - LED","",,,,,"Get ready to turn some heads with the Beads Light Up Necklace! These beads come with a unique frosted pendant to really grab some attention. The colorful beads have three different lighting options for your choosing. The three options available are fast flash, slow flash or just a constant glow. Make this a smart business investment by including a message or your company's logo. Let the good times begin.",,"http://media.asicdn.com/images/jpgb/6800000/6802448.jpg",,"ENVIRONMENTALLY FRIENDLY PRODUCTS,GLOW PRODUCTS,LED PRODUCTS,Light Up Novelties-General,Lights-Flashing",,"Red","","Dimension","Length:2:in;Width:1/2:in","Round",,,"CHINA",,,,,,,"Pad Print",,"","","","Y","1 1/2""","",,,"Y",,"10","Y","",,"","","","",,"Weight: 0.04 lb","N","",,,,,,"Light Up Necklace - Round w/Beads - Red - LED",,,"200","250","500","1000","2500",,,,,,"3.28","3.10","3.03","2.98","2.93",,,,,,"R","R","R","R","R",,,,,,,"one color one location imprint",,"USD",,"List","Pad Print","IMMD:Pad Print",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"62.50",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7414078,"Tinted Light Up Ice Cube - Blue","",,,,,"Add some icy flash to your punch bowl! These versatile, functional 1 3/8"" x 1 1/4"" light-up cubes are non-toxic, freezable, and they float. Set them to blink fast or slow or glow steadily. Switch them on and off for reuse. These cool blue cubes include batteries that last a minimum of 12 hours and are the perfect way to bring some dazzle to any banquet or promotional event. Use the imprinting options and have your logo broadcast through everyone's beverages.",,"http://media.asicdn.com/images/jpgb/7670000/7673170.jpg",,"BAR ACCESSORIES,GLOW PRODUCTS,ICE CUBES,Light Up Novelties-General,Lights-Flashing",,"Blue","Acrylic","Dimension","Length:1 3/8:in;Width:1 1/4:in","Ice Cube",,,"CHINA",,,,,,,"Pad Print",,"","","","Y","1"" x 1""","",,,"Y",,"10","Y","",,"","","","",,"0.09 lb","N","",,,,,,"Tinted Light Up Ice Cube - Blue",,,"192","288","576","1152","2592",,,,,,"3.25","3.23","3.20","3.15","3.10",,,,,,"R","R","R","R","R",,,,,,,"1-color/1-location imprint",,"USD",,"List","Pad Print","IMMD:Pad Print",,"Set-up Charge","Other","Required","1",,,,,,,,,,"62.50",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551018271,"Kitchen Timer and Kitchen Alarm with Holder","",,,,,"This is an alarm used in the kitchen. It's easy to use. You can set a particular time when you are cooking but have some other important things to do. What's more, it can be used for other situations like conferences, experiments, exercising and so on. There's a plastic magnet and a holder in the back and it be adsorbed in the wall of refrigerator, surface of the metal, or just hung in some suitable places.",,"http://media.asicdn.com/images/jpgb/23860000/23862661.jpg",,"ALARMS & PROTECTIVE DEVICES,TIMERS",,"Blue,Green,Yellow,Assorted,Red,Pink,Black","ABS","Dimension","Length:2.91:in;Width:2.48:in;Height:0.79:in","",,,"CHINA",,,,,,,"Silkscreen, Unimprinted",,"","Black, Blue, Green, Pink, Red","Y","","0.4"" x 0.8""","",,,"Y",,"10","","",,"","","","",,"","N","",,,,,,"Kitchen Timer and Kitchen Alarm with Holder",,,"500","1000","3000","5000","10000",,,,,,"3.407","3.183","2.963","2.827","2.523",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551122594,"Custom logo printing 10oz Ceramic coffee mug","",,,,,"This 10 oz. Budget Coffee Mug is our best selling white ceramic mug. grab some of these inexpensive and durable budget mugs and drink up. coming in second only to water, coffee is the most highly consumed beverage worldwide. lets face it, some of us could not survive without coffee, which is why we carry around imprinted ceramic coffee mugs when we are at work. the way we see it, every cup of coffee served that is not poured into your very own personalized budget coffee mug is a missed advertising opportunity.",,"http://media.asicdn.com/images/jpgb/24150000/24159534.jpg",,"Mugs & Steins-General",,"Assorted","Ceramic","Volume/Weight","10:oz","",,,"CHINA",,,,,,,"Silkscreen",,"","","","","","",,,"Y",,"10","","",,"","48:per Case","45 cm:in;27 cm:in;54 cm:in","19:kg",,"","N","",,,,,,"",,,"1000","10000","40000",,,,,,,,"1.557","0.70","0.48",,,,,,,,"R","R","R",,,,,,,,,"1 color logo",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7415723,"Light Up Ring - Round Ring - Color Changing LEDs","",,,,,"Add some brightness and bling to a party with these illuminated accessories!  This light up round ring consists of a flat white disc and a color changing LED that will add some sparkle and shine to a once normal piece of jewelry.  Keep the ring blank for general purposes or kick it up a notch with a logo or personalized message added. Whatever the occasion, this one size fits all product is something all guests will enjoy!",,"http://media.asicdn.com/images/jpgb/7760000/7764016.jpg",,"ENVIRONMENTALLY FRIENDLY PRODUCTS,GLOW PRODUCTS,LED PRODUCTS,Light Up Novelties-General,Lights-Flashing",,"","","Dimension","Length:1 1/4:in;Width:1 1/4:in;Height:1 3/8:in","",,,"CHINA",,,,,,,"Pad Print",,"","","","Y","1""","",,,"Y",,"10","Y","",,"","","","",,"Weight: 0.03 lb.","N","",,,,,,"Light Up Ring - Round Ring - Color Changing LEDs",,,"200","250","500","1000","2500",,,,,,"2.79","2.73","2.63","2.58","2.53",,,,,,"R","R","R","R","R",,,,,,,"one color one location imprint",,"USD",,"List","Pad Print","IMMD:Pad Print",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"62.50",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7420567,"Light Up Ring - Round Ring - Color Changing LEDs","",,,,,"Add some brightness and bling to a party with these illuminated accessories!  This light up round ring consists of a flat white disc and a color changing LED that will add some sparkle and shine to a once normal piece of jewelry.  Whatever the occasion, this one size fits all product is something all guests will enjoy! Blank product.",,"http://media.asicdn.com/images/jpgb/6440000/6441747.jpg",,"ENVIRONMENTALLY FRIENDLY PRODUCTS,LED PRODUCTS,Light Up Novelties-Jewelry,RINGS",,"","","Dimension","Length:1 1/4:in;Width:1 1/4:in;Height:1 3/8:in","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","Y","","",,,"Y",,"1","Y","",,"","","","",,"Weight: 0.03 lb.","N","",,,,,,"Light Up Ring - Round Ring - Color Changing LEDs",,,"250","500","1250",,,,,,,,"2.44","2.38","2.33",,,,,,,,"R","R","R",,,,,,,,,"blank product.",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
