XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
550107214,"Black Dragon Temporary Tattoo","",,,,,"Among the array of tattoo designs, tribal dragons have become quite a trend lately. If you're thinking of getting one for yourself, what better what to test it out on your body then with one of these professional-quality temporary tattoos armband tattoos! Long lasting, waterproof, and so easy to apply and remove, the effect is stunning once it's on! With the fastest turnaround time, enjoy the lowest price and 100% unconditional satisfaction guarantee.",,"http://media.asicdn.com/images/jpgb/20540000/20540459.jpg",,"TATTOOS",,"","","","","",,,"CHINA",,,,,,,"4-Color Process",,"","Any Color","","Y","","",,,"Y",,"2","","",,"","","","",,"","N","",,,,,,"Black Dragon Temporary Tattoo",,,"50","100","500","1000","5000",,,,,,"0.35","0.28","0.21","0.17","0.07",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5944614,"Parker Urban Navy Blue CT Roller Ball Pen","",,,,,"Roller ball pen with Chrome plated trim. Bold, contemporary, and fluid. The clean, modern lines and expressive finish is the perfect fusion of what's new and what's next. The ideal balance and weight; the ultra-smooth ink; the pen engineered for action, energy, and drive. Fitted with medium point black ink. The crown is decorated with a debossed brand name logo. Please specify model code on purchase order. Includes hinged presentation case packaging.",,"http://media.asicdn.com/images/jpgb/7180000/7183166.jpg",,"Pens-Ballpoint-Roller Ball",,"Navy Blue","","","","",,,"CHINA",,,,,,,"Engraving, Printed",,"Paper Proof (Must Be Requested on Purchase Order), Virtual Proof (Send An Email to B2BCustomer.Service@Sanford.com )","Black, Blue, Burgundy, Cool Gray, Custom Colors, Gray, Green, Lime Green, Metallic Bronze, Metallic Gold, Metallic Silver, Neon Blue, Orange, Pink, Process Blue, Purple, Red, Reflex Blue, Teal, Turquoise, White, Yellow","","Y",".236"" x 1.5"" - Engraving, .365"" x 1.25"" - Imprinting","",,,"Y",,"5,9","Y","3:	",,"Packaged in a stylish, two-piece gift box., Gift Boxes","","","Master carton quantity: 24:lbs",,". per 50, box 18"" x 14"" x 13"". Minimum order quantity: 7 lbs. per 15, box 15"" x 8"" x 7""","N","",,,,,,"Urban Navy Blue CT Roller Ball Pen",,,"15","50","100","250",,,,,,,"49.41","44.47","40.02","36.02",,,,,,,"R","R","R","R",,,,,,,,"Choice of one location laser engraving or imprinting",,"USD",,"List","Printed, Engraving","IMMD:Printed, Engraving",,"Imprint Method Charge","Other","Required","15",,,,,,,,,,"0.08",,,,,,,,,,"Z",,,,,,,,,,"If additional customization method                                                                            Imprint Option(Type.) : Copy on barrel, Logo on Barrel",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5944614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"50.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550983162,"Men's Hunt Camp Full Zip Jacket","",,,,,"This is a full-zip performance fleece jacket that's sure to keep up with any activity. The polyester fleece fabric wicks away moisture and keeps you cool when you're hard at work. The stand-up collar and lined slash-style pockets make are a great blend of style and utility.  What's not to love? Show recipients that you know what they need when you use this for your next promotion. Blank product.",,"http://media.asicdn.com/images/jpgb/23790000/23794472.jpg",,"Jackets-Camouflage,Jackets-Pullover,Jackets-General,PERFORMANCE APPAREL",,"Blaze Orange","Polyester","Standard & Numbered","M,L,XL,2XL,3XL,4XL","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","","","",,,"Y",,"","","",,"Individual Poly Bag","6:per Case","","",,"","N","",,,,,,"M, L, XL",,,"1",,,,,,,,,,"29.90",,,,,,,,,,"R",,,,,,,,,,,"Blank goods.",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550107216,"Tribal Dragon Band Temporary Tattoo","",,,,,"Among the array of tattoo designs, tribal dragons have become quite a fad among people lately. If you're thinking of getting one for yourself, what better what to test it out on your body then with one of these professional-quality temporary tattoos! Long lasting, waterproof, and so easy to apply and remove, the effect is stunning once it's on! With the fastest turnaround time, enjoy the lowest price and 100% unconditional satisfaction guarantee.",,"http://media.asicdn.com/images/jpgb/20540000/20540461.jpg",,"TATTOOS",,"","","","","",,,"CHINA",,,,,,,"4-Color Process",,"","Any Color","","Y","","",,,"Y",,"2","","",,"","","","",,"","N","",,,,,,"Tribal Dragon Band Temporary Tattoo",,,"50","100","500","1000","5000",,,,,,"0.41","0.33","0.25","0.21","0.13",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
6419312,"Poly Messenger Bag","",,,,,"Make sure everyone can see what you're saying with the Poly Messenger Bag! It has a front zip pocket and two mesh compartments on either side. It also features a shoulder strap and handles paired with a lift top cover that reveals even more space and compartments for all the daily necessities. Your printed business logo or information won't leave people guessing what company is willing to make room for them during the hustle and bustle of the day! Give your brand a little more visibility!",,"http://media.asicdn.com/images/jpgb/7020000/7027488.jpg",,"MESSENGER BAGS",,"Black","Poly","","","",,,"CHINA",,,,,,,"Printed",,"","","","Y","","",,,"Y",,"7","","",,"","","","19:lbs",,"per case of 24","N","",,,,,,"Poly Messenger Bag",,,"100","250","500","1000","2500",,,,,,"9.00","8.50","8.17","7.58","7.20",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List","Printed","IMMD:Printed",,"Set-up Charge","Other","Required","1",,,,,,,,,,"50.00",,,,,,,,,,"Z",,,,,,,,,,"Imprint charge",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
4869419,"Mini Wallet","",,,,,"Make sure that what's on the wallet is just as valuable as what it has in it when you add your company's logo to this Mini Wallet. The expanded vinyl coin purse is 5"" x 3"" and has a zippered closure. With a dozen product colors to choose from and additional spot colors available for your imprint, you can customize this case to your aesthetic specifications. This is the perfect accessory to giveaway at your next business event, fundraiser or trade show!",,"http://media.asicdn.com/images/jpgb/21480000/21485388.jpg",,"COIN PURSES",,"Lipstick Red,Black,Gray,White,Maroon,Kelly Green,Forest Green,Marine Blue,Eggshell,Royal Blue,Navy Blue,Rawhide Tan","Vinyl","Dimension","Length:5:in;Width:3:in","",,,"CHINA",,,,,,,"Spot Color",,"","Black, Bright Red, Brown, Cerise Pink, dark green, Gold, Green, Maroon, Mint Green, Orange, Permanent Blue, Primrose Yellow, Process Blue, Purple, Red, Reflex Blue, Silver, Tan-Ivory, White, Yellow","","Y","4""w x 2""h","",,,"Y",,"12","","",,"","","","Case Pack/ Dimensions/ Weight: 250 ct./19"" x 14"" x 8""/33:lbs",,".","N","",,,,,,"Small coin bag",,,"150","300","600","1200",,,,,,,"1.86","1.61","1.32","1.10",,,,,,,"R","R","R","R",,,,,,,,"one color imprint on one side.",,"USD",,"List","Spot Color","IMMD:Spot Color",,"Imprint Method Charge","Other","Required","1",,,,,,,,,,"45.00",,,,,,,,,,"Z",,,,,,,,,,"Imprint charge",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
6062035,"Cooler Bag","",,,,,"Keep it cool, no matter what it is, or what day it is with our dual compartment deluxe lunch cooler bag. Lower insulated compartment fits six cans and more. Upper compartment will hold your accessories and other items that do not require insulation. Adjustable shoulder strap included. Made of 600 denier polyester.",,"http://media.asicdn.com/images/jpgb/22960000/22969355.jpg",,"Bags-Lunch,COOLERS",,"Black,Blue,Red","Polyester","Dimension","Length:10 1/2:in;Width:9:in;Height:6 1/4:in","",,,"CHINA",,,,,,,"Silkscreen, ThermaPrint, Unimprinted",,"","","Y","Y","3"" x 5""","",,,"Y",,"1,7","","",,"Poly Bag","40:per Case","24:in;17.5:in;17:in","43:lbs",,".","N","",,,,,,"Unimprinted",,,"40","80","160","320","640",,,,,,"6.03","5.73","5.44","5.17","4.91",,,,,,"R","R","R","R","R",,,,,,,"four color process, one location",,"USD",,"List","Silkscreen, ThermaPrint, Unimprinted (Sold Unimprinted)","IMMD:Silkscreen, ThermaPrint, Unimprinted (Sold Unimprinted)",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"45.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
6190434,"5/8""  Nylon Neck Lanyard","",,,,,"Free Set Up! Here's a great product that is worth ""hanging"" on to! This 5/8"" nylon neck lanyard makes a fun favor or giveaway. Add your logo to this awesome item and feature it during company sporting events, fundraisers and other outdoor events. What an awesome prize this product would make. People will love wearing, and promoting, your company's logo. What an excellent opportunity for you to start promoting your business. Be sure to order yours today.",,"http://media.asicdn.com/images/jpgb/6770000/6775156.jpg",,"LANYARDS",,"Athletic Gold,Black,Brown,Green,Gray,Hot Pink,Lavender,Blue,Maroon,Navy Blue,Orange,Pink,Red,Red-Orange,Royal Blue,Violet,White,Yellow","Nylon","Dimension","Length:5/8:in","",,,"CHINA",,,,,,,"Printed",,"","","","","","",,,"Y",,"7","Y","",,"","","","",,"","N","",,,,,,"5/8""  Nylon Neck Lanyard",,,"100","250","500","1000",,,,,,,"1.75","1.70","1.16","0.96",,,,,,,"R","R","R","R",,,,,,,,"1 color, 1 location imprint.",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
4876681,"Pen","",,,,,"Clients will be ""riveted"" when taking home this great product from your next event. The I-Beam retractable pen is a classy item featuring a riveted clip. This pen uses black ink and offers smooth writing. What a fun favor. This product makes a fantastic addition to company tradeshows and conferences. What an excellent opportunity to start promoting your business. Order yours today to ensure your next marketing campaign will be a success.",,"http://media.asicdn.com/images/jpgb/5490000/5496126.jpg",,"Pens-Ballpoint-Plunger Action",,"Green,Purple,Blue,Red,Orange,Yellow","","","","",,,"CHINA",,,,,,,"Printed",,"","","","","2 1/4"" x 3/4""","",,,"Y",,"7","","",,"","","","",,"","N","",,,,,,"Pen",,,"150","250","500","1000","2500","5000",,,,,"0.88","0.85","0.82","0.80","0.76","0.72",,,,,"R","R","R","R","R","R",,,,,,"N/A",,"USD",,"List","Printed","IMMD:Printed",,"Imprint Method Charge","Other","Required","1",,,,,,,,,,"45.00",,,,,,,,,,"Z",,,,,,,,,,"Imprint charge",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
