XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
4642892,"Three-Leg Stainless Steel Wine Stand","",,,,,"Three-leg stainless steel wine stand for wine and champagne chiller. 3-piece hinges mounted 9 1/2"" apart allow the stand to fold-up for easy storage. When assembled two ""U"" shaped pins hold the stand together. 29 1/4"" high, 11 1/4"" span between legs at base. Blank.",,"http://media.asicdn.com/images/jpgb/7740000/7745137.jpg",,"Stands-General",,"Silver","Stainless Steel","","","",,,"CHINA",,,,,,,"",,"","","","","","",,,"Y",,"2","Y","",,"Bulk","","","",,"","N","",,,,,,"",,,"12","48","250","500","1000","2500",,,,,"21.66","20.83","20.41","18.49","18.21","16.62",,,,,"R","R","R","R","R","R",,,,,,"Blank goods only, No Imprint",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550422601,"Body CooLer - PURPLE HEART CooLooP Active Water Scarf","",,,,,"Be TOP of mind at the right place AND the right time! US Patented & safe. CooL & remembered. The reusable favorite that unites awesome promotions with all-day cooling comfort. Engineered with the worlds first and only PATENTED QuickSafe Connector, the CooLooP connects easily and comes apart safely for your comfort and peace of mind. The CooLooP helps to reduce heat stress, improve health & safety and increase productivity. Perfect for athletic & outdoor events, exercise, concerts, workers - everywhere people need CooL comfort delivered by your HOT promotion! Lightning fast turn time & NO setup fees!  Bulk Packaged to reduce waste, save costs, fulfill orders faster, ship lighter & save time at events. NAFTA friendly. The CooLooP is made in N. America and comes in over 20 colors and patterns",,"http://media.asicdn.com/images/jpgb/20550000/20550810.jpg",,"BANDANNAS,ENVIRONMENTALLY FRIENDLY PRODUCTS,ICE PACKS,PHYSICAL & THERAPEUTIC AIDS,SCARVES,Ties-General,Towels-Sports",,"Purple Heart","Polyester","Dimension","Length:2:in;Width:26:in","",,,"CHINA",,,,,,,"Dye Sublimation, Full Color Process, Unimprinted, Water print",,"Art Services, Paper Proof, Pre-production Proof, Virtual Proof","","Y","Y","1.5"" x 3""","1 Side close to QuickSafe Connector, 2nd Side close to Opposite QuickSafe Connector",,,"Y",,"3","Y","1:	",,"BULK  - INCLUDED","600:per Case","12:in;12:in;12:in","21:lbs",,"20 Grams EachShipping rates quoted after customs.","N","",,,,,,"The CooLooP Active Water Scarf -PURPLE HEART",,,"50","100","250","500","1000","2500","5000","10000","50000","100000","4.65","4.34","3.82","3.41","3.10","2.78","2.47","2.27","1.85","1.65","R","R","R","R","R","R","R","R","R","R",,"CMYK Digital single location dye sublimated imprint 1.5"" x 3""; bulk packaging no set-up charges.",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5686655,"Magnetic Keyholder","",,,,,"Pull-apart magnetic valet keyholder features split-rings and chrome finish. Our logo on side.",,"http://media.asicdn.com/images/jpgb/22100000/22101123.jpg",,"Key Holders-Pull-A-Part,Key Holders-With Magnet",,"","","","","",,,"CHINA",,,,,,,"Laser Engraving, Unimprinted",,"Art Services (Graphic Services), Paper Proof, Pre-production Proof, Virtual Proof","","Y","Y","3/4""W x 1/4""H","",,,"Y",,"10,12","","",,"","100:per Carton","","8:lbs",,"","N","",,,,,,"Magnetic Keyholder",,,"50","100","250","500",,,,,,,"7.67","6.95","6.46","6.14",,,,,,,"R","R","R","R",,,,,,,,"N/A",,"USD",,"List","Laser Engraving, Unimprinted (Sold Unimprinted)","IMMD:Laser Engraving, Unimprinted (Sold Unimprinted)",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"50.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5686655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"50.00",,,,,,,,,,"Z",,,,,,,,,,"Setup, plus the cost of item.You may order less than the minimum quantity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5686655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Art Services (Graphic Services), Paper Proof, Pre-production Proof, Virtual Proof","ARTW:Art Services (Graphic Services), Paper Proof, Pre-production Proof, Virtual Proof",,"Artwork Charge","Other","Optional","1",,,,,,,,,,"43.75",,,,,,,,,,"Z",,,,,,,,,,"For one item with a one location laser or one color screened logo.You may order less than the minimum quantity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200139321,"The CooLoop Active Water Scarf - TURQUOISE","",,,,,"Be TOP of mind at the right place AND the right time! US Patented & safe. CooL & remembered. The reusable favorite that unites awesome promotions with all-day cooling comfort. Engineered with the worlds first and only PATENTED QuickSafe Connector, the CooLooP connects easily and comes apart safely for your comfort and peace of mind. The CooLooP helps to reduce heat stress, improve health & safety and increase productivity. Perfect for athletic & outdoor events, exercise, concerts, workers - everywhere people need CooL comfort delivered by your HOT promotion! Lightning fast turn time & NO setup fees!  Bulk Packaged to reduce waste, save costs, fulfill orders faster, ship lighter & save time at events. NAFTA friendly. The CooLooP is made in N. America and comes in over 20 colors and patterns",,"http://media.asicdn.com/images/jpgb/23080000/23086449.jpg",,"BANDANNAS,ENVIRONMENTALLY FRIENDLY PRODUCTS,ICE PACKS,PHYSICAL & THERAPEUTIC AIDS,SCARVES,Sports Equipment & Access.-Racquetball-General,Ties-General",,"Turquoise","Polyester","Dimension","Length:2:in;Width:26:in","",,,"CHINA",,,,,,,"Dye Sublimation, Full Color Process, Unimprinted, Water print",,"Art Services, Paper Proof, Pre-production Proof, Virtual Proof","","Y","Y","1.5"" x 3""","1 Side close to QuickSafe Connector, 2nd Side close to Opposite QuickSafe Connector",,,"Y",,"3","Y","1:	",,"Bulk included, Individually packaged in bags printed with bilingual instructions","600:per Case","12:in;12:in;12:in","21:lbs",,"20 Grams EachShipping rates quoted after customs.","N","",,,,,,"The CooLoop Active Water Scarf - TURQUOISE",,,"50","100","250","500","1000","2500","5000","10000","50000","100000","4.65","4.34","3.82","3.41","3.10","2.78","2.47","2.27","1.85","1.65","R","R","R","R","R","R","R","R","R","R",,"CMYK Digital single location dye sublimated imprint 1.5"" x 3""; bulk packaging no set-up charges.",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
2831668,"Hexagonal Case","",,,,,"Another side to the story Our hexagonal, six sided 3/16"" thick clear acrylic display case comes with a cam lock and two keys included, shelves that are 4.25"" apart, a hinged door and a lock hasp. An ideal way to hold onto valued treasures, family mementos and corporate gifts or awards. Measuring 9.5"" x 8.25"" x 12"" ,this classic case comes with a choice of one or two shelf options. Perfect for jewelry stores, craft fairs and conventions.",,"http://media.asicdn.com/images/jpgb/22390000/22390048.jpg",,"DISPLAY CASES",,"Clear","Acrylic Plastic","Dimension","Length:8.25:in;Width:9.5:in;Height:12:in","Hexagon",,,"CHINA",,,,,,,"Engraving, Silkscreen, Unimprinted",,"Art Services (Artwork requiring touch-up will incur a minimum art charge.)","","Y","Y","","",,,"Y",,"","Y","",,"Poly Bag","","","",,"","N","",,,,,,"Hexagonal case with one shelf",,,"1",,,,,,,,,,"114.40",,,,,,,,,,"R",,,,,,,,,,,"blank product.",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550422608,"CooL Tie - PURPLE HEART CooLooP Active Water Scarf","",,,,,"Be TOP of mind at the right place AND the right time! US Patented & safe. CooL & remembered. The reusable favorite that unites awesome promotions with all-day cooling comfort. Engineered with the worlds first and only PATENTED QuickSafe Connector, the CooLooP connects easily and comes apart safely for your comfort and peace of mind. The CooLooP helps to reduce heat stress, improve health & safety and increase productivity. Perfect for athletic & outdoor events, exercise, concerts, workers - everywhere people need CooL comfort delivered by your HOT promotion! Lightning fast turn time & NO setup fees!  Bulk Packaged to reduce waste, save costs, fulfill orders faster, ship lighter & save time at events. NAFTA friendly. The CooLooP is made in N. America and comes in over 20 colors and patterns",,"http://media.asicdn.com/images/jpgb/20550000/20550810.jpg",,"BANDANNAS,ENVIRONMENTALLY FRIENDLY PRODUCTS,ICE PACKS,PHYSICAL & THERAPEUTIC AIDS,SCARVES,Ties-General,Towels-Sports",,"Purple Heart","Polyester","Dimension","Length:2:in;Width:26:in","",,,"CHINA",,,,,,,"Dye Sublimation, Full Color Process, Unimprinted, Water print",,"Art Services, Paper Proof, Pre-production Proof, Virtual Proof","","Y","Y","1.5"" x 3""","1 Side close to QuickSafe Connector, 2nd Side close to Opposite QuickSafe Connector",,,"Y",,"3","Y","1:	",,"BULK  - INCLUDED, Bulk","600:per Case","12:in;12:in;12:in","21:lbs",,"20 Grams EachShipping rates quoted after customs.","N","",,,,,,"The CooLooP Active Water Scarf -PURPLE HEART",,,"50","100","250","500","1000","2500","5000","10000","50000","100000","4.65","4.34","3.82","3.41","3.10","2.78","2.47","2.27","1.85","1.65","R","R","R","R","R","R","R","R","R","R",,"CMYK Digital single location dye sublimated imprint 1.5"" x 3""; bulk packaging no set-up charges.",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550115433,"Paracord Survival Bracelet With Compass & Whistle","",,,,,"This survival braceletsade is made of US military grade parachute cord. It Pulls Strength of 550 lbs. 8"" wristband expands to about 3 meters long when taken apart. Matched with compass and whistle, great survival item used for climbing, camping or other outdoor activities. Logo can be printed on the buckle.",,"http://media.asicdn.com/images/jpgb/24690000/24697465.jpg",,"BRACELETS,COMPASSES,WHISTLES",,"Black,Silver,White,Desert Sand,Gold,Burgundy,Crimson,Red,Orange,Yellow,NEON GREEN,Kelly Green,Hunter Green,Clive Drab,Teal,Carolina Blue,Electric Blue,Navy,Purple,Rose Pink,PINK CAMO,Purple Camo,Blue Camo,DESERT CAMO,Woodland Camo","Polyester","Dimension","Length:9:in;Width:7/8:in","",,,"CHINA",,,,,,,"Full Color, Screen Printed, Unimprinted",,"","","Y","Y","1"" x 1""","",,,"Y",,"10","Y","8:	",,"Poly Bag","500:per Carton","","42:lbs",,"Shipping: 25-30 days by sea; 7 days by air or by express.","N","",,,,,,"Paracord Survival Bracelet With Compass & Whistle",,,"2000","5000","8000","10000","20000",,,,,,"1.28","1.26","1.20","1.15","0.98",,,,,,"R","R","R","R","R",,,,,,,"1 color 1 side 1 location",,"USD",,"List","Unimprinted, Full Color, Screen Printed","IMMD:Unimprinted, Full Color, Screen Printed",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"116.66",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550075926,"Paracord Survival Bracelet","",,,,,"Paracord bracelet with plastic buckle. This survival bracelet is made of US military grade parachute cord. It has a pulls strength of 550 lbs. 8"" wristband expands to 5 meters long when taken apart. Perfect item used for climbing, camping or other outdoor activities. Logo can be printed on the buckle.",,"http://media.asicdn.com/images/jpgb/20450000/20452444.jpg",,"BRACELETS,CAMPING EQUIPMENT,Wristbands-General",,"Royal,Navy,Black,White,Red,Orange,Yellow,Green,Blue,Pink,Purple","Polyester","Dimension","Length:8 1/2:in;Width:7/8:in","",,,"CHINA",,,,,,,"Screen Printed, Unimprinted",,"","","Y","Y","1"" x 1""","",,,"Y",,"12","Y","8:	",,"Individual Poly Bag","500:per Carton","","",,"Shipping: 25-30 days by sea; 7 days by air or by express.  Shipping weight: 42.","N","",,,,,,"Paracord Survival Bracelet",,,"2000","3000","5000","8000","10000",,,,,,"1.20","1.10","1.00","0.95","0.90",,,,,,"R","R","R","R","R",,,,,,,"1 color 1 side 1 location",,"USD",,"List","Screen Printed, Unimprinted","IMMD:Screen Printed, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"116.66",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
