XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
550314445,"Customizable Ribbon Packaging with Cinnamon Red Hots Candy","",,,,,"Custom boxes laminated for a high gloss finish.  Custom boxes and packaging with four color printing and laminate on printed side.  Custom boxes ship flat and require assembly.  Price includes custom packaging box only.  What's In Your Box? This custom ribbon die cut candy box is filled with cinnamon red hots candy.  A great giveaway for any event or occasion.  Place your brand on these great custom die cut candy boxes filled with cinnamon red hots.   A great value in a custom die cut ribbon candy box.  Or create your own custom shape! Please call for info. Assorted. 4"" L x 2.8"" W x .5"" H.",,"http://media.asicdn.com/images/jpgb/21220000/21226303.jpg",,"Boxes-General,Candy-Hard Type,Candy-General,Packaging Boxes-Custom,Special Packaging-General",,"Assorted","","Dimension","Length:4:in;Width:2.8:in;Height:0.5:in","Box",,,"CHINA",,,,,,,"Four Color Process",,"","","","Y","4"" L x 2.8"" W x 0.5"" D","on Custom Packaging and Die Cut Boxes",,,"Y",,"7,10","Y","1:,5:	",,"","300:per Case","14:in;14:in;14:in","21:lbs",,"","N","",,,,,,"Custom Ribbon Die Cut Box filled with Cinnamon Red Hots",,,"250","500","1000",,,,,,,,"3.10","3.05","3.00",,,,,,,,"R","R","R",,,,,,,,,"Four Color printing on box",,"USD",,"List","Four Color Process","IMMD:Four Color Process",,"Set-up Charge","Other","Required","1",,,,,,,,,,"65.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5703803,"Snap-Top Tin with Colored Candy","",,,,,"This upscale round Snap-Top Tin comes filled with Colored Candy and is printed with a 4-color process laminated decal or a 1-color direct imprint. Other fills: Signature Peppermints, Cinnamon Red Hots, Colored Candy, Gum, Chocolate Littles, Sugar-Free Mints, or Sugar-Free Gum.  Please call for other available fills. Overall size: 3/4"" x  2 1/8"".  The tin is made in China and the candy is made and filled in the USA.",,"http://media.asicdn.com/images/jpgb/20730000/20738185.jpg",,"Candy-Hard Type,TINS",,"","Tin","Dimension","Length:3/4:in;Width:2 1/8:in","Round",,,"CHINA",,,,,,,"Direct Imprint, Four Color Process",,"","Any color","","Y","1.7325"", 1.925""","",,,"Y",,"7","Y","1:,5:	",,"Case","515:per Case","14:in;14:in;14:in","45:lbs",,"","N","",,,,,,"Snap-Top Mint Tin with Colored Candy",,,"250","500","1000",,,,,,,,"2.25","2.23","2.20",,,,,,,,"R","R","R",,,,,,,,,"4 color process decal or 1 color direct imprint.",,"USD",,"List","Four Color Process, Direct Imprint","IMMD:Four Color Process, Direct Imprint",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"60.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
200350310,"Conversation Hearts in Twist Top Container With Cap","",,,,,"Twist top clear container with cap filled with conversation hearts candy.  Show your clients some love or send them a message with this great candy hearts promotional product.  These twist top containers can be filled with a variety of candy.  Please call for other available filling options.  Character limit consist of 8 characters on the first line, and 5 characters on the second line. 1""L x 1 3/4""W x 1 3/4""H",,"http://media.asicdn.com/images/jpgb/7920000/7927197.jpg",,"Candy-Hard Type,Containers-Food Storage",,"","","Dimension","Length:1:in;Width:1 3/4:in;Height:1 3/4:in","Round",,,"CHINA",,,,,,,"Direct Imprint",,"","Any color","","Y","1.375""","",,,"Y",,"7","Y","1:,5:	",,"Case","500:per Case","14:in;14:in;14:in","36:lbs",,"","N","",,,,,,"Conversation Hearts in Twist Top Container With Black Cap",,,"250","500","1000",,,,,,,,"2.60","2.55","2.50",,,,,,,,"R","R","R",,,,,,,,,"Red text of 3 phrases",,"USD",,"List","Direct Imprint","IMMD:Direct Imprint",,"Imprint Method Charge","Per Order","Required","1",,,,,,,,,,"60.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550779081,"Ceramic Mug Stuffer with Jolly Ranchers","",,,,,"Ceramic mug stuffer with jolly ranchers.  Perfect drinkware for your clients to have your logo and their favorite drink in the office or at home.  These can be filled with a variety of candy.   Promote on the go with this creative mug with jelly beans.  Please call for other available filling options.  Also available now in different mug colors!  Dimensions are 3.75"" H x 4.5"" W.  Great food gift idea for the holiday or Christmas.  The mug is made in China and the candy is made and filled in the USA.",,"http://media.asicdn.com/images/jpgb/23070000/23070833.jpg",,"Candy-Hard Type,Candy-General,Mugs & Steins-Ceramic",,"","","Dimension","Length:3.75:in","Cup",,,"CHINA",,,,,,,"1 Color imprint",,"","","","Y","2.75"" H x 3"" W, 7.5"" W x 2.75"" H","on mug, wraparound",,,"Y",,"15","","",,"","24:per Case","20:in;16:in;14:in","",,"Ceramic mugs sold in 36 case count quantities","N","",,,,,,"Ceramic Mug with Jolly Ranchers",,,"144","288","576",,,,,,,,"7.88","7.41","7.38",,,,,,,,"R","R","R",,,,,,,,,"1 color imprint",,"USD",,"List","1 Color imprint","IMMD:1 Color imprint",,"Imprint Method Charge","Other","Required","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550314238,"Customizable Oval Packaging with Cinnamon Red Hots Candy","",,,,,"Custom boxes laminated for a high gloss finish.  Custom boxes and packaging with four color printing and laminate on printed side.  Custom boxes ship flat and require assembly.  Price includes custom packaging box only.  What's In Your Box? This custom oval die cut candy box is filled with cinnamon red hots.  A great giveaway for any event or occasion.  Place your brand on these great custom die cut candy boxes filled with cinnamon red hots candy.   A great value in a custom die cut oval candy box.  Or create your own custom shape! Please call for info. Assorted. 4"" L x 2.8"" W x .5"" H.",,"http://media.asicdn.com/images/jpgb/21220000/21226270.jpg",,"Boxes-General,Candy-Hard Type,Candy-General,Packaging Boxes-Custom,Special Packaging-General",,"Assorted","","Dimension","Length:4:in;Width:2.8:in;Height:0.5:in","Box",,,"CHINA",,,,,,,"Four Color Process",,"","","","Y","4"" L x 2.8"" W x 0.5"" D","on Custom Packaging and Die Cut Boxes",,,"Y",,"7,10","Y","1:,5:	",,"","300:per Case","14:in;14:in;14:in","21:lbs",,"","N","",,,,,,"Custom Oval Die Cut Box filled with Cinnamon Red Hots",,,"250","500","1000",,,,,,,,"3.10","3.05","3.00",,,,,,,,"R","R","R",,,,,,,,,"Four Color printing on box",,"USD",,"List","Four Color Process","IMMD:Four Color Process",,"Set-up Charge","Other","Required","1",,,,,,,,,,"32.50",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551054005,"Round Clear Container","",,,,,"Campaign success is always ""clear"" as day with the round, clear container! This 3-inch, round, clear, push-top container is the perfect way to show off any of our many fresh and tasty fills. Measuring 2 7/8"" diameter x 3""h, this fantastic giveaway's great for promoting your brand at any conference or event. Have your logo, name or message imprinted on yours to capitalize on its exposure. Order yours today!Over 50 additional candy fills available - Contact Factory For Details",,"http://media.asicdn.com/images/jpgb/24330000/24331996.jpg",,"Candy-Chocolate,Candy-Hard Type,Candy-Mints,Candy-General,CHEWING GUM",,"Clear","Plastic","Dimension","Length:2 7/8:in;Width:3:in","Round",,,"CHINA",,,,,,,"Digital Label, Unimprinted",,"","Athletic Gold-PMS 123, Black, Blue & Royal Blue-PMS 286, Brown-PMS 161, Burgundy-PMS 202, Dark Blue-PMS 288, Dark Green-PMS 343, Gold(Metallic)-PMS 872, Green-PMS 347, Grey-PMS 424, Kelly Green-PMS 354, Light Blue-PMS 299, Navy Blue-PMS 295, Orange-PMS 165, Pink-PMS 212, Purple-PMS 273, Red-PMS 200, Silver (Metallic)-PMS 877, Teal-PMS 321, White, Yellow-PMS 109","Y","","2 7/8"" x 1 7/8""","",,,"Y",,"7,10","Y","",,"Bulk","","","",,"Orders shipped UPS Ground unless otherwise noted.","N","",,,,,,"Empty Container",,,"50","100","250","500","1000",,,,,,"1.82","1.65","1.53","1.44","1.36",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List","Digital Label, Unimprinted","IMMD:Digital Label, Unimprinted",,"Set-up Charge","Per Order","Required","50",,,,,,,,,,"0.45",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
200283839,"Small White Mint Tin with Candy Stars","",,,,,"Filled with Candy Stars, this upscale white hinged tin is printed with a laminated 4-color process decal or a 1-color direct imprint. Other fills: Signature Peppermints, Cinnamon Red Hots, Candy Stars, Gum, Chocolate Littles, Sugar-Free Mints, Sugar-Free Gum, or Colored Candy.  Please call for other available fills. Overall size: 1 7/8"" x 2 3/8"" x 1/2"".  The tin is made in China and the candy is made and filled in the USA.",,"http://media.asicdn.com/images/jpgb/22550000/22553719.jpg",,"Candy-Hard Type",,"White","Tin","Dimension","Length:1 7/8:in;Width:2 3/8:in;Height:1/2:in","",,,"CHINA",,,,,,,"Direct Imprint, Four Color Process",,"","Any color","","Y","1.979"" x 1.504"", 2.083"" x 1.583""","",,,"Y",,"7","Y","1:,5:	",,"","515:per Case","14:in;14:in;14:in","52:lbs",,"","N","",,,,,,"Small White Mint Tin with Candy Stars",,,"250","500","1000","2500","5000",,,,,,"1.95","1.87","1.77","1.65","1.583",,,,,,"R","R","R","R","R",,,,,,,"4-color process decal or 1-color direct imprint.",,"USD",,"List","Four Color Process, Direct Imprint","IMMD:Four Color Process, Direct Imprint",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"60.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5606071,"White Mini Candy Tin with Cinnamon Red Hots","",,,,,"This miniature upscale white hinged candy tin comes filled with cinnamon red hots and is printed with a 4-color process laminated decal or a 1-color direct imprint. These can be filled with cinnamon red hots or a variety of candy.  Please call for other fills. Overall size: 1 1/4"" x 1 1/2"" x  1/2"".  The tin is made in China and the candy is made and filled in the USA.",,"http://media.asicdn.com/images/jpgb/6870000/6876436.jpg",,"Candy-Hard Type,TINS",,"White","Tin","Dimension","Length:1 1/4:in;Width:1 1/2:in;Height:1/2:in","Rectangle",,,"CHINA",,,,,,,"Direct Imprint, Four Color Process",,"","Any color","","Y","1.24"" x 1.02"", 1.38"" x 1.14""","",,,"Y",,"7","Y","1:,5:	",,"Case","500:per Case","14:in;14:in;14:in","25:lbs",,"","N","",,,,,,"White Mini Mint Tin with Cinnamon Red Hots",,,"250","500","1000",,,,,,,,"1.35","1.30","1.25",,,,,,,,"R","R","R",,,,,,,,,"4 color process laminated decal",,"USD",,"List","Four Color Process, Direct Imprint","IMMD:Four Color Process, Direct Imprint",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"60.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
200303286,"Eco Friendly Advertising Mint box with Signature Peppermints","",,,,,"20-25 Signature Peppermints in a recloseable box with 4-color process printing on five sides. Great for tradeshows, sales person leave-behinds, new product intros, coupons, scratch-off promotions, or business cards. Box options available. Other fills: Cinnamon Red Hots, Spearmints, Gum, Chocolate Littles, Sugar-Free Mints, Signature Peppermints, Mini-Tarts, or Colored Candy.  Eco friendly.  Please call for other available fills.  Our boxes are environmentally or eco friendly and recycled products.",,"http://media.asicdn.com/images/jpgb/20760000/20762249.jpg",,"Boxes-General,Candy-Hard Type,Candy-Mints,ENVIRONMENTALLY FRIENDLY PRODUCTS,RECYCLED PRODUCTS",,"Assorted","Paper","Dimension","Length:1 5/8:in;Width:2 1/4:in;Height:1/2:in","Rectangle",,,"CHINA",,,,,,,"Four Color Process",,"","Any color","","Y","Full box","",,,"Y",,"15","","",,"","1000:per Carton","17.625:in;15.125:in;16.625:in","31:lbs",,"","N","",,,,,,"Advertising Mint/Candy/Gum box with Signature Peppermint",,,"500","1000","2500","5000","10000","25000",,,,,"0.88","0.70","0.60","0.48","0.40","0.37",,,,,"R","R","R","R","R","R",,,,,,"4-color process printing on full box.  EQP is only valid on increments of 2500",,"USD",,"List","Four Color Process","IMMD:Four Color Process",,"Imprint Method Charge","Per Order","Required","1",,,,,,,,,,"42.50",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5704482,"Silver Short Round Tin with Candy Hearts","",,,,,"This silver slim see-through tin is filled with candy hearts and comes with a 1-color direct imprint. Tin color is silver. These can be filled with candy hearts a variety of candy. See pricing for filling options.  Please call for other filling options. Overall size: 1"" x 3 1/2"".  The tin is made in China and the candy is made and filled in the USA.",,"http://media.asicdn.com/images/jpgb/6870000/6876676.jpg",,"Candy-Hard Type,TINS",,"Silver","","Dimension","Length:1:in;Width:3 1/2:in","Round",,,"CHINA",,,,,,,"Direct Imprint",,"","Any color","","Y","2.25"" dia.","Direct imprint (diameter. Direct imprint area.)",,,"Y",,"7","Y","1:,5:	",,"Case","150:per Case","14:in;14:in;14:in","40:lbs",,"","N","",,,,,,"Short Round Tin with Candy Hearts",,,"100","250","500",,,,,,,,"3.95","3.85","3.80",,,,,,,,"R","R","R",,,,,,,,,"1 color direct imprint",,"USD",,"List","Direct Imprint","IMMD:Direct Imprint",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"30.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
